target,text,text_stem,text_lem,glove_cnn_label,glove_lstm_nn_label
1,fun close,fun close,fun close,0.7798429,0.7534762
1,dropped put wash havin quick putting washing away wii fit,drop put bed wash havin quick brew put wash away bed wii fit,dropped put wash havin quick putting washing away wii fit,0.47342414,0.34089318
0,would fact hit ball neighbours garden going,would continu fact hit ball neighbour garden go,would fact hit ball neighbour garden going,0.72198504,0.5091345
1,congrats guys puppies fun,congrat guy puppi fun,congrats guy puppy fun,0.23964489,0.98618245
1,voted diversity brother epic win brother good taste,vote divers brother epic win brother good tast,voted diversity brother epic win brother good taste,0.98791844,0.9794225
1,boo,boo,boo,0.15783747,0.19476299
0,day going,day kiddo go,day kiddo going,0.6302728,0.64968854
0,thanks lunch great stock food since home alone wish chicken,thank lunch great stock food sinc home alon wish chicken,thanks lunch great stock food since home alone wish chicken,0.61791885,0.07950935
0,favourite place,favourit place,favourite place,0.8918808,0.8171905
1,bloody itchy listening miley hopes bad day hehe,stock bloodi itchi listen miley hope bad day hehe,bloody itchy listening miley hope bad day hehe,0.022256043,0.21180461
0,think may today feel like crap,think may today feel like utter crap,think may today feel like crap,0.023257855,0.028207032
1,bff well wish,bff well wish,bff well wish,0.34329167,0.1999314
1,love song xx,love song xx,love song xx,0.95135146,0.9287586
1,thanx helping worst months life songs pick make smile,thanx help worst month life song pick spirit make smile,thanx helping worst month life song pick spirit make smile,0.63049656,0.81636614
0,oh man want heading back school thursday,oh man want head back school thursday,oh man want heading back school thursday,0.019095711,0.02842775
1,heyy sup,heyi sup,heyy sup,0.9682265,0.7905137
0,vista keeps crashing,vista keep crash,vista keep crashing,6.4743224e-05,0.01099421
0,nothing canada yet,noth canada yet,nothing canada yet,0.09769449,0.1972667
0,feels display going head bad times,feel firework display go head bad time,feel firework display going head bad time,0.03339382,0.028601976
1,interesting baking less twitter baking,interest bake less twitter bake,interesting baking le twitter baking,0.9601267,0.89559025
0,naw boo sucks right gotta come visit hear,naw boo suck right gotta come visit hear,naw boo suck right gotta come visit hear,0.010359583,0.11233938
0,jealous want school till well fun,jealous want milkshak school till well fun,jealous want milkshake school till well fun,0.06755668,0.26970002
0,cant seem speak chinese properly going spend forever trying record speech holiday homework,cant seem speak chines proper go spend forev tri record speech holiday homework,cant seem speak chinese properly going spend forever trying record speech holiday homework,0.095322706,0.018875882
0,bummer power failure street,bummer power failur street,bummer power failure street,0.5086564,0.017829873
0,back pain,back pain,back pain,0.041321184,0.05143044
0,smell ex,smell ex,smell ex,0.50644106,0.34955123
1,happy boss feels need write skills,happi boss boss feel need write present skill,happy bos feel need write skill,0.18964668,0.70009047
1,needs grab breakfast leave london amp yay,need grab breakfast leav london amp car yay,need grab breakfast leave london amp yay,0.6612919,0.8063524
0,quot friends pregnant babies quot couple weeks ago hardly talk,quot zomg friend pregnant babi quot phase coupl week ago hard talk,quot friend pregnant baby quot couple week ago hardly talk,0.2891777,0.38226542
1,sucks fucked funny hope dies,suck fuck funni hope die,suck fucked funny hope dy,0.028829738,0.042889815
0,dont good look tho make look bad,dont good look tho make look bad,dont good look tho make look bad,0.31757894,0.3796704
0,stupid walked wrong way never win sure,stupid walk wrong way never win sure,stupid walked wrong way never win sure,0.31922844,0.06995331
1,yes jonas bros vids whew,yes jona bros vid whew,yes jonas bros vids whew,1.0,0.97705704
1,teeth hurt care cos dad coming weekend going show,teeth hurt care cos dad come weekend go show,teeth hurt care co dad coming weekend going show,0.13278916,0.12615313
0,thats bit sad still men sexy,that bit sad still men sexi,thats bit sad still men sexy,0.100461416,0.121961735
0,lt missing tony etc already lt,lt miss kayla toni etc alreadi lt,lt missing tony etc already lt,0.13187268,0.139457
1,chillin,chillin,chillin,0.9417915,0.9642262
0,got back london cold wet good holiday italian restaurant service us,got back london cold wet good holiday italian restaur servic us standard,got back london cold wet good holiday italian restaurant service standard,0.19692697,0.32881045
0,miss,miss,miss,0.06592389,0.06566225
0,jealous,jealous,jealous,0.2862454,0.20819813
1,need food ex work making mission make feel bad,need food face ex work make mission make feel bad,need food ex work making mission make feel bad,0.027831035,0.07827448
0,oh well bad though pretty title,oh well bad though pretti strip titl,oh well bad though pretty title,0.4889639,0.44418234
1,school tomorrow makes happy,school tomorrow make happi,school tomorrow make happy,0.6284974,0.7119647
0,trying sign dev program working,tri sign dev program work,trying sign dev program working,0.2752262,0.13621704
1,lol thank much wendy see put smile face followfriday,lol thank much wendi see put smile face followfriday,lol thank much wendy see put smile face followfriday,0.9923143,0.96112293
1,photo wonderful meal fb really good,photo wonder meal fb realli good,photo wonderful meal fb really good,0.8268298,0.9178599
0,intense night last night deep conversations totally slept sorry morning,intens night last night deep convers total slept sorri morn,intense night last night deep conversation totally slept sorry morning,0.06175565,0.17276311
0,depressed worst day ever,depress worst day ever,depressed worst day ever,0.005257437,0.009746518
0,coffee good normal,coffe good normal,coffee good normal,0.8080849,0.84794134
1,left japan way whats hot japan www com,left japan way what hot japan www com,left japan way whats hot japan www com,0.9935096,0.8702571
0,told brother put video miss,told brother put video miss,told brother put video miss,0.1268245,0.061800953
1,ed movie night boy,ed movi night boy,sb ed movie night boy,0.8303107,0.94700485
1,hey public knew exactly talking,hey public defens knew exact talk,hey public knew exactly talking,0.75285685,0.8332281
1,thats remember trips greece cheers bloody piss head,that rememb trip greec cheer bloodi piss head,thats remember trip greece cheer bloody piss head,0.09302543,0.78344107
1,ah care,ah care,ah care,0.7042219,0.6690812
1,want details next normal soon curious hope get home safely,want detail next normal soon curious hope get home safe,want detail next normal soon curious hope get home safely,0.43029994,0.9344819
0,know feel head getting fun,know feel head get fun,know feel head getting fun,0.51934695,0.43351406
1,thanks,thank,thanks,0.9422115,0.96652806
0,hungry thirsty close lunch go breakfast last fm library keeps crashing soon,hungri thirsti close lunch go breakfast last fm librari keep crash soon advert,hungry thirsty close lunch go breakfast last fm library keep crashing soon pa advert,0.0034307824,0.0835954
0,poo taking care well kinda sick big week ahead whatever,sicki poo take care well kinda sick big week ahead whatev,poo taking care well kinda sick big week ahead whatever,0.013638958,0.15931566
0,tell right special,tell right special,tell right special,0.83709747,0.87562275
0,follower limit yep max guess cannot follow peeps time unfollow guess,googl follow limit yep max guess cannot follow peep time unfollow guess,follower limit yep max guess cannot follow peep time unfollow guess,0.00033638263,0.5272419
0,forgot password dont know,forgot password dont know,forgot password dont know,0.024135167,0.1020898
0,hit first animal today little golden sad,hit first anim today littl golden sad,hit first animal today little golden sad,0.018938297,0.023104858
0,issue happen,issu happen,issue happen,0.27137598,0.31654188
1,sometimes things life hard walk away playing music,sometim thing life hard walk away play music,sometimes thing life hard walk away playing music,0.5734,0.61476815
1,interview today meeting tonight exciting stuff,interview today meet tonight excit stuff,interview today meeting tonight exciting stuff,0.83819985,0.94345504
1,green machine lol tweets miss thanks blog xx,green machin lol tweet miss thank blog xx,green machine lol tweet miss thanks blog xx,0.4446101,0.6218712
0,baby awake really,babi awak realli,baby awake really,0.29506457,0.3286919
0,fuck,fuck piss,fuck piss,0.41811618,0.27282745
1,great nite,great nite,great nite,0.88041174,0.931732
0,wtf happened,wtf happen,wtf happened,0.00015795534,0.021473546
1,yep feel come,yep feel come,yep feel come,0.46217397,0.46352547
1,thank never quot suit guy quot really new pic quot real quot,thank shannon never quot suit guy quot realli new pic quot real quot,thank never quot suit guy quot really new pic quot real quot,0.95902467,0.89003706
0,tweets,tweet,tweet,0.67704797,0.5754345
1,worries mate welcome anytime,worri mate welcom anytim,worry mate welcome anytime,0.9997967,0.9994591
0,slight toothache must get dentist,slight toothach must get dentist,slight toothache must get dentist,0.07217277,0.0155495675
1,beat magic,beat magic,beat magic,0.73305285,0.7949774
0,bad day,bad day,bad day,0.049239703,0.026880592
0,home,home,home,0.60230935,0.6160771
1,everyone sending like status mmm chinese,everyon send like status mmm chines,everyone sending like status mmm chinese,0.09803176,0.91040814
0,good morning wednesday omg really today,good morn wednesday omg realli ass today,good morning wednesday omg really today,0.74168193,0.88053805
1,thanks welcome twitter,thank welcom twitter,thanks welcome twitter,0.9982204,0.9916888
